,31m56s.png,10m04s.png,07m36s.png,38m55s.png,03m10s.png,14m04s.png,33m28s.png,06m47s.png,08m25s.png
722,1712921900000.0,1497806900000.0,1415390700000.0,2508556300000.0,2318112000000.0,2680628200000.0,2318112000000.0,1539767300000.0,1539767300000.0
723,1690795000000.0,1497806900000.0,1435810300000.0,2536644000000.0,2344681500000.0,2622309500000.0,2318112000000.0,1539767300000.0,1582246000000.0
724,1712921900000.0,1456352000000.0,1456352000000.0,2770002500000.0,2425643300000.0,2651345400000.0,2291746200000.0,1518723300000.0,1518723300000.0
725,1735192000000.0,1456352000000.0,1435810300000.0,2988039500000.0,2425643300000.0,2651345400000.0,2291746200000.0,1374911100000.0,1518723300000.0
726,1780169300000.0,1415390700000.0,1456352000000.0,3020347000000.0,2480696200000.0,2651345400000.0,2239613400000.0,1374911100000.0,1477017000000.0
727,1802880400000.0,1395091200000.0,1456352000000.0,2988039500000.0,2536644000000.0,2651345400000.0,2239613400000.0,1354848700000.0,1477017000000.0
728,1802880400000.0,1354848700000.0,1456352000000.0,2956032500000.0,2536644000000.0,2710162400000.0,2265581000000.0,1374911100000.0,1477017000000.0
729,1825742400000.0,1334902300000.0,1518723300000.0,2861760500000.0,2480696200000.0,2800317400000.0,2344681500000.0,1374911100000.0,1518723300000.0
730,1825742400000.0,1354848700000.0,1539767300000.0,2861760500000.0,2453059700000.0,2830901700000.0,2371457600000.0,1415390700000.0,1518723300000.0
731,1848757500000.0,1334902300000.0,1539767300000.0,2861760500000.0,2453059700000.0,2830901700000.0,2371457600000.0,1560941000000.0,1560941000000.0
732,1895254300000.0,1315071000000.0,1518723300000.0,2956032500000.0,2453059700000.0,2861760500000.0,2371457600000.0,1603683500000.0,1560941000000.0
733,1918740500000.0,1295353200000.0,1582246000000.0,3052960700000.0,2508556300000.0,2861760500000.0,2398444000000.0,1625255400000.0,1539767300000.0
734,1942388200000.0,1354848700000.0,1497806900000.0,3186597600000.0,2536644000000.0,2861760500000.0,2398444000000.0,1625255400000.0,1518723300000.0
735,1942388200000.0,1334902300000.0,1415390700000.0,3186597600000.0,2593516700000.0,2861760500000.0,2398444000000.0,1603683500000.0,1518723300000.0
736,1942388200000.0,1354848700000.0,1415390700000.0,3186597600000.0,2593516700000.0,2861760500000.0,2425643300000.0,1560941000000.0,1518723300000.0
737,1918740500000.0,1354848700000.0,1395091200000.0,3152698700000.0,2622309500000.0,2892898500000.0,2425643300000.0,1582246000000.0,1518723300000.0
738,1918740500000.0,1374911100000.0,1395091200000.0,3186597600000.0,2651345400000.0,2892898500000.0,2425643300000.0,1560941000000.0,1518723300000.0
739,1942388200000.0,1374911100000.0,1497806900000.0,3119130300000.0,2622309500000.0,2892898500000.0,2425643300000.0,1582246000000.0,1560941000000.0
740,1918740500000.0,1374911100000.0,1539767300000.0,3119130300000.0,2680628200000.0,2924320700000.0,2425643300000.0,1539767300000.0,1582246000000.0
741,1895254300000.0,1395091200000.0,1582246000000.0,3085886600000.0,2739952400000.0,2924320700000.0,2453059700000.0,1560941000000.0,1539767300000.0
742,1918740500000.0,1435810300000.0,1603683500000.0,3085886600000.0,2739952400000.0,2924320700000.0,2453059700000.0,1539767300000.0,1539767300000.0
743,1895254300000.0,1456352000000.0,1625255400000.0,3052960700000.0,2739952400000.0,2924320700000.0,2480696200000.0,1518723300000.0,1539767300000.0
744,1895254300000.0,1456352000000.0,1625255400000.0,3052960700000.0,2739952400000.0,2924320700000.0,2564963000000.0,1518723300000.0,1539767300000.0
745,1848757500000.0,1456352000000.0,1625255400000.0,3052960700000.0,2739952400000.0,2956032500000.0,2536644000000.0,1539767300000.0,1539767300000.0
746,1848757500000.0,1456352000000.0,1603683500000.0,3052960700000.0,2651345400000.0,3020347000000.0,2398444000000.0,1497806900000.0,1539767300000.0
747,1780169300000.0,1456352000000.0,1603683500000.0,3052960700000.0,2564963000000.0,3152698700000.0,2398444000000.0,1497806900000.0,1539767300000.0
748,1780169300000.0,1456352000000.0,1539767300000.0,3052960700000.0,2536644000000.0,3255414300000.0,2371457600000.0,1497806900000.0,1539767300000.0
749,1757607100000.0,1456352000000.0,1560941000000.0,3052960700000.0,2480696200000.0,3325635300000.0,2398444000000.0,1477017000000.0,1497806900000.0
750,1780169300000.0,1539767300000.0,1560941000000.0,3085886600000.0,2480696200000.0,3255414300000.0,2398444000000.0,1435810300000.0,1539767300000.0
751,1871927200000.0,1539767300000.0,1539767300000.0,3085886600000.0,2480696200000.0,3152698700000.0,2453059700000.0,1435810300000.0,1560941000000.0
752,1918740500000.0,1539767300000.0,1539767300000.0,3085886600000.0,2508556300000.0,3152698700000.0,2453059700000.0,1435810300000.0,1560941000000.0
753,1990176500000.0,1539767300000.0,1518723300000.0,3085886600000.0,2536644000000.0,3152698700000.0,2508556300000.0,1435810300000.0,1603683500000.0
754,1990176500000.0,1518723300000.0,1456352000000.0,3085886600000.0,2622309500000.0,3152698700000.0,2508556300000.0,1435810300000.0,1603683500000.0
755,1990176500000.0,1456352000000.0,1395091200000.0,3020347000000.0,2680628200000.0,3186597600000.0,2508556300000.0,1477017000000.0,1560941000000.0
756,1942388200000.0,1415390700000.0,1334902300000.0,3085886600000.0,2710162400000.0,3186597600000.0,2536644000000.0,1456352000000.0,1560941000000.0
757,1895254300000.0,1415390700000.0,1395091200000.0,3085886600000.0,2710162400000.0,3152698700000.0,2508556300000.0,1477017000000.0,1560941000000.0
758,1918740500000.0,1415390700000.0,1395091200000.0,3186597600000.0,2710162400000.0,3119130300000.0,2453059700000.0,1477017000000.0,1456352000000.0
759,1966199500000.0,1374911100000.0,1518723300000.0,3255414300000.0,2622309500000.0,3119130300000.0,2425643300000.0,1497806900000.0,1539767300000.0
760,1942388200000.0,1395091200000.0,1518723300000.0,3255414300000.0,2564963000000.0,3186597600000.0,2318112000000.0,1497806900000.0,1539767300000.0
761,1990176500000.0,1456352000000.0,1560941000000.0,3290345500000.0,2564963000000.0,3220833800000.0,2318112000000.0,1497806900000.0,1603683500000.0
762,2038638200000.0,1518723300000.0,1539767300000.0,3325635300000.0,2564963000000.0,3255414300000.0,2318112000000.0,1497806900000.0,1646963500000.0
763,2063127400000.0,1582246000000.0,1539767300000.0,3433729600000.0,2651345400000.0,3325635300000.0,2318112000000.0,1497806900000.0,1757607100000.0
764,2112635000000.0,1603683500000.0,1497806900000.0,3470529100000.0,2800317400000.0,3433729600000.0,2344681500000.0,1518723300000.0,1757607100000.0
765,2137658600000.0,1603683500000.0,1477017000000.0,3507726300000.0,2800317400000.0,3470529100000.0,2398444000000.0,1560941000000.0,1668809400000.0
766,2162865300000.0,1560941000000.0,1518723300000.0,3583349600000.0,2770002500000.0,3470529100000.0,2425643300000.0,1560941000000.0,1668809400000.0
767,2137658600000.0,1539767300000.0,1539767300000.0,3507726300000.0,2680628200000.0,3470529100000.0,2508556300000.0,1560941000000.0,1646963500000.0
768,2112635000000.0,1539767300000.0,1582246000000.0,3433729600000.0,2622309500000.0,3621793800000.0,2508556300000.0,1582246000000.0,1582246000000.0
769,2087792300000.0,1539767300000.0,1539767300000.0,3507726300000.0,2564963000000.0,3780015800000.0,2425643300000.0,1582246000000.0,1646963500000.0
770,2112635000000.0,1497806900000.0,1518723300000.0,3545330000000.0,2564963000000.0,3945865700000.0,2425643300000.0,1582246000000.0,1690795000000.0
771,2112635000000.0,1518723300000.0,1497806900000.0,3583349600000.0,2651345400000.0,4120116200000.0,2453059700000.0,1646963500000.0,1690795000000.0
772,2137658600000.0,1497806900000.0,1415390700000.0,3583349600000.0,2800317400000.0,4165093800000.0,2564963000000.0,1690795000000.0,1757607100000.0
773,2188258300000.0,1456352000000.0,1415390700000.0,3583349600000.0,2800317400000.0,4120116200000.0,2593516700000.0,1690795000000.0,1690795000000.0
774,2188258300000.0,1456352000000.0,1415390700000.0,3545330000000.0,2892898500000.0,4031888000000.0,2651345400000.0,1690795000000.0,1735192000000.0
775,2112635000000.0,1518723300000.0,1395091200000.0,3545330000000.0,2924320700000.0,3988608000000.0,2622309500000.0,1668809400000.0,1690795000000.0
776,2014322200000.0,1539767300000.0,1415390700000.0,3545330000000.0,2924320700000.0,3861941600000.0,2622309500000.0,1603683500000.0,1735192000000.0
777,2014322200000.0,1582246000000.0,1456352000000.0,3470529100000.0,2830901700000.0,3861941600000.0,2593516700000.0,1560941000000.0,1735192000000.0
778,1990176500000.0,1582246000000.0,1435810300000.0,3433729600000.0,2770002500000.0,3861941600000.0,2564963000000.0,1560941000000.0,1735192000000.0
779,2014322200000.0,1582246000000.0,1456352000000.0,3361290800000.0,2830901700000.0,3861941600000.0,2564963000000.0,1539767300000.0,1712921900000.0
780,2038638200000.0,1560941000000.0,1477017000000.0,3361290800000.0,2739952400000.0,3861941600000.0,2508556300000.0,1539767300000.0,1690795000000.0
781,2087792300000.0,1560941000000.0,1539767300000.0,3361290800000.0,2739952400000.0,3903647600000.0,2508556300000.0,1497806900000.0,1690795000000.0
782,2087792300000.0,1560941000000.0,1497806900000.0,3325635300000.0,2739952400000.0,3903647600000.0,2480696200000.0,1477017000000.0,1690795000000.0
783,2038638200000.0,1582246000000.0,1560941000000.0,3290345500000.0,2861760500000.0,3945865700000.0,2425643300000.0,1477017000000.0,1735192000000.0
784,2014322200000.0,1582246000000.0,1497806900000.0,3290345500000.0,2830901700000.0,3945865700000.0,2398444000000.0,1477017000000.0,1780169300000.0
785,2014322200000.0,1518723300000.0,1456352000000.0,3290345500000.0,2739952400000.0,3945865700000.0,2398444000000.0,1497806900000.0,1780169300000.0
786,1990176500000.0,1518723300000.0,1435810300000.0,3290345500000.0,2710162400000.0,3945865700000.0,2371457600000.0,1560941000000.0,1690795000000.0
787,1990176500000.0,1539767300000.0,1456352000000.0,3290345500000.0,2710162400000.0,3945865700000.0,2453059700000.0,1560941000000.0,1625255400000.0
788,1990176500000.0,1518723300000.0,1456352000000.0,3397319400000.0,2710162400000.0,3945865700000.0,2480696200000.0,1497806900000.0,1560941000000.0
789,2063127400000.0,1518723300000.0,1539767300000.0,3470529100000.0,2739952400000.0,3945865700000.0,2480696200000.0,1518723300000.0,1539767300000.0
790,2112635000000.0,1518723300000.0,1603683500000.0,3545330000000.0,2800317400000.0,3861941600000.0,2508556300000.0,1518723300000.0,1539767300000.0
791,2162865300000.0,1456352000000.0,1625255400000.0,3507726300000.0,2800317400000.0,3820734600000.0,2508556300000.0,1518723300000.0,1539767300000.0
792,2188258300000.0,1456352000000.0,1625255400000.0,3507726300000.0,2739952400000.0,3820734600000.0,2508556300000.0,1518723300000.0,1539767300000.0
793,2188258300000.0,1456352000000.0,1646963500000.0,3507726300000.0,2680628200000.0,3780015800000.0,2480696200000.0,1518723300000.0,1625255400000.0
794,2063127400000.0,1456352000000.0,1625255400000.0,3397319400000.0,2622309500000.0,3780015800000.0,2536644000000.0,1560941000000.0,1582246000000.0
795,1990176500000.0,1518723300000.0,1582246000000.0,3433729600000.0,2564963000000.0,3780015800000.0,2536644000000.0,1560941000000.0,1560941000000.0
796,1990176500000.0,1518723300000.0,1560941000000.0,3433729600000.0,2564963000000.0,3780015800000.0,2536644000000.0,1603683500000.0,1668809400000.0
797,1990176500000.0,1518723300000.0,1560941000000.0,3470529100000.0,2564963000000.0,3739773000000.0,2593516700000.0,1668809400000.0,1668809400000.0
798,2014322200000.0,1497806900000.0,1603683500000.0,3470529100000.0,2564963000000.0,3660672400000.0,2508556300000.0,1668809400000.0,1735192000000.0
799,1990176500000.0,1477017000000.0,1603683500000.0,3470529100000.0,2593516700000.0,3583349600000.0,2453059700000.0,1668809400000.0,1735192000000.0
800,1990176500000.0,1477017000000.0,1603683500000.0,3470529100000.0,2651345400000.0,3583349600000.0,2371457600000.0,1712921900000.0,1757607100000.0
801,1918740500000.0,1497806900000.0,1603683500000.0,3507726300000.0,2710162400000.0,3507726300000.0,2344681500000.0,1690795000000.0,1757607100000.0
802,1918740500000.0,1497806900000.0,1603683500000.0,3621793800000.0,2830901700000.0,3583349600000.0,2239613400000.0,1668809400000.0,1712921900000.0
803,1871927200000.0,1518723300000.0,1560941000000.0,3621793800000.0,2861760500000.0,3583349600000.0,2188258300000.0,1712921900000.0,1690795000000.0
804,1895254300000.0,1497806900000.0,1560941000000.0,3621793800000.0,2861760500000.0,3621793800000.0,2188258300000.0,1712921900000.0,1668809400000.0
805,1942388200000.0,1497806900000.0,1539767300000.0,3621793800000.0,2830901700000.0,3621793800000.0,2188258300000.0,1690795000000.0,1646963500000.0
806,1942388200000.0,1477017000000.0,1582246000000.0,3621793800000.0,2739952400000.0,3660672400000.0,2265581000000.0,1690795000000.0,1646963500000.0
807,1966199500000.0,1518723300000.0,1582246000000.0,3545330000000.0,2739952400000.0,3699995600000.0,2318112000000.0,1690795000000.0,1646963500000.0
808,1966199500000.0,1518723300000.0,1646963500000.0,3470529100000.0,2710162400000.0,3739773000000.0,2344681500000.0,1668809400000.0,1625255400000.0
809,1966199500000.0,1560941000000.0,1668809400000.0,3470529100000.0,2739952400000.0,3861941600000.0,2344681500000.0,1690795000000.0,1646963500000.0
810,1942388200000.0,1603683500000.0,1668809400000.0,3397319400000.0,2739952400000.0,3861941600000.0,2398444000000.0,1690795000000.0,1646963500000.0
811,1918740500000.0,1646963500000.0,1668809400000.0,3361290800000.0,2770002500000.0,3820734600000.0,2344681500000.0,1690795000000.0,1646963500000.0
812,1871927200000.0,1668809400000.0,1668809400000.0,3325635300000.0,2800317400000.0,3739773000000.0,2318112000000.0,1690795000000.0,1780169300000.0
813,1825742400000.0,1668809400000.0,1668809400000.0,3325635300000.0,2892898500000.0,3699995600000.0,2318112000000.0,1690795000000.0,1802880400000.0
814,1780169300000.0,1690795000000.0,1735192000000.0,3361290800000.0,2892898500000.0,3699995600000.0,2291746200000.0,1668809400000.0,1802880400000.0
815,1757607100000.0,1735192000000.0,1735192000000.0,3470529100000.0,2924320700000.0,3739773000000.0,2239613400000.0,1668809400000.0,1918740500000.0
816,1735192000000.0,1802880400000.0,1735192000000.0,3545330000000.0,2988039500000.0,3945865700000.0,2265581000000.0,1668809400000.0,1895254300000.0
817,1735192000000.0,1848757500000.0,1735192000000.0,3583349600000.0,3020347000000.0,4075719500000.0,2265581000000.0,1757607100000.0,1895254300000.0
818,1735192000000.0,1848757500000.0,1735192000000.0,3621793800000.0,3020347000000.0,4165093800000.0,2265581000000.0,1780169300000.0,1895254300000.0
819,1757607100000.0,1802880400000.0,1712921900000.0,3621793800000.0,3119130300000.0,4165093800000.0,2265581000000.0,1802880400000.0,1895254300000.0
820,1825742400000.0,1690795000000.0,1712921900000.0,3507726300000.0,3052960700000.0,4075719500000.0,2344681500000.0,1802880400000.0,1871927200000.0
821,1871927200000.0,1712921900000.0,1712921900000.0,3433729600000.0,3186597600000.0,4031888000000.0,2265581000000.0,1825742400000.0,1802880400000.0
822,1871927200000.0,1757607100000.0,1802880400000.0,3361290800000.0,3119130300000.0,3988608000000.0,2344681500000.0,1825742400000.0,1802880400000.0
823,1871927200000.0,1802880400000.0,1802880400000.0,3290345500000.0,3186597600000.0,3988608000000.0,2291746200000.0,1848757500000.0,1871927200000.0
824,1825742400000.0,1942388200000.0,1895254300000.0,3290345500000.0,3186597600000.0,3988608000000.0,2291746200000.0,1895254300000.0,1895254300000.0
825,1757607100000.0,1942388200000.0,1895254300000.0,3397319400000.0,3186597600000.0,3988608000000.0,2213840000000.0,1848757500000.0,1780169300000.0
826,1757607100000.0,1895254300000.0,1895254300000.0,3470529100000.0,3119130300000.0,3988608000000.0,2239613400000.0,1780169300000.0,1780169300000.0
827,1690795000000.0,1802880400000.0,1918740500000.0,3470529100000.0,3119130300000.0,3988608000000.0,2213840000000.0,1735192000000.0,1735192000000.0
828,1646963500000.0,1712921900000.0,1918740500000.0,3361290800000.0,3052960700000.0,3861941600000.0,2213840000000.0,1712921900000.0,1690795000000.0
829,1668809400000.0,1690795000000.0,1871927200000.0,3325635300000.0,2924320700000.0,3699995600000.0,2239613400000.0,1712921900000.0,1668809400000.0
830,1757607100000.0,1668809400000.0,1871927200000.0,3220833800000.0,2739952400000.0,3660672400000.0,2344681500000.0,1802880400000.0,1690795000000.0
831,1780169300000.0,1668809400000.0,1918740500000.0,3152698700000.0,2710162400000.0,3361290800000.0,2344681500000.0,1871927200000.0,1735192000000.0
832,1848757500000.0,1735192000000.0,1918740500000.0,3152698700000.0,2680628200000.0,3361290800000.0,2344681500000.0,1966199500000.0,1802880400000.0
833,1848757500000.0,1735192000000.0,1918740500000.0,3119130300000.0,2622309500000.0,3290345500000.0,2344681500000.0,1990176500000.0,1871927200000.0
834,1895254300000.0,1780169300000.0,1918740500000.0,3052960700000.0,2622309500000.0,3220833800000.0,2344681500000.0,1990176500000.0,1942388200000.0
835,1966199500000.0,1780169300000.0,1918740500000.0,3052960700000.0,2622309500000.0,3220833800000.0,2344681500000.0,1966199500000.0,1942388200000.0
836,1942388200000.0,1780169300000.0,1848757500000.0,3052960700000.0,2564963000000.0,3186597600000.0,2344681500000.0,1942388200000.0,1942388200000.0
837,1942388200000.0,1735192000000.0,1918740500000.0,3052960700000.0,2536644000000.0,3152698700000.0,2344681500000.0,1942388200000.0,1942388200000.0
838,1918740500000.0,1735192000000.0,1990176500000.0,3052960700000.0,2398444000000.0,3052960700000.0,2213840000000.0,1942388200000.0,1918740500000.0
839,1871927200000.0,1735192000000.0,1990176500000.0,3152698700000.0,2398444000000.0,3119130300000.0,2213840000000.0,1918740500000.0,1895254300000.0
840,1848757500000.0,1690795000000.0,1966199500000.0,3186597600000.0,2398444000000.0,3119130300000.0,2213840000000.0,1871927200000.0,1780169300000.0
841,1871927200000.0,1690795000000.0,1966199500000.0,3186597600000.0,2398444000000.0,3186597600000.0,2344681500000.0,1825742400000.0,1780169300000.0
842,1918740500000.0,1690795000000.0,1871927200000.0,3186597600000.0,2480696200000.0,3186597600000.0,2453059700000.0,1802880400000.0,1668809400000.0
843,2014322200000.0,1668809400000.0,1780169300000.0,3152698700000.0,2480696200000.0,3119130300000.0,2508556300000.0,1757607100000.0,1712921900000.0
844,2038638200000.0,1646963500000.0,1735192000000.0,3119130300000.0,2398444000000.0,3085886600000.0,2564963000000.0,1690795000000.0,1712921900000.0
845,2038638200000.0,1582246000000.0,1603683500000.0,3119130300000.0,2398444000000.0,2956032500000.0,2564963000000.0,1625255400000.0,1735192000000.0
846,2087792300000.0,1582246000000.0,1603683500000.0,3152698700000.0,2398444000000.0,2861760500000.0,2593516700000.0,1625255400000.0,1735192000000.0
847,2087792300000.0,1539767300000.0,1690795000000.0,3152698700000.0,2453059700000.0,2770002500000.0,2680628200000.0,1625255400000.0,1802880400000.0
848,2063127400000.0,1539767300000.0,1690795000000.0,3119130300000.0,2480696200000.0,2739952400000.0,2710162400000.0,1625255400000.0,1802880400000.0
849,2063127400000.0,1518723300000.0,1712921900000.0,3152698700000.0,2480696200000.0,2770002500000.0,2739952400000.0,1603683500000.0,1802880400000.0
850,2063127400000.0,1518723300000.0,1735192000000.0,3119130300000.0,2480696200000.0,2739952400000.0,2710162400000.0,1625255400000.0,1802880400000.0
851,2063127400000.0,1539767300000.0,1757607100000.0,3119130300000.0,2371457600000.0,2739952400000.0,2622309500000.0,1625255400000.0,1802880400000.0
852,1942388200000.0,1603683500000.0,1735192000000.0,3119130300000.0,2371457600000.0,2830901700000.0,2564963000000.0,1668809400000.0,1712921900000.0
853,1966199500000.0,1690795000000.0,1712921900000.0,3085886600000.0,2425643300000.0,2861760500000.0,2536644000000.0,1668809400000.0,1712921900000.0
854,1942388200000.0,1690795000000.0,1668809400000.0,3052960700000.0,2398444000000.0,2892898500000.0,2508556300000.0,1690795000000.0,1712921900000.0
855,2014322200000.0,1646963500000.0,1668809400000.0,2988039500000.0,2453059700000.0,2861760500000.0,2453059700000.0,1668809400000.0,1757607100000.0
856,2014322200000.0,1603683500000.0,1646963500000.0,2800317400000.0,2480696200000.0,2924320700000.0,2425643300000.0,1646963500000.0,1757607100000.0
857,2014322200000.0,1560941000000.0,1668809400000.0,2739952400000.0,2371457600000.0,2924320700000.0,2371457600000.0,1646963500000.0,1757607100000.0
858,2014322200000.0,1582246000000.0,1690795000000.0,2710162400000.0,2344681500000.0,2988039500000.0,2291746200000.0,1646963500000.0,1712921900000.0
859,1990176500000.0,1582246000000.0,1690795000000.0,2710162400000.0,2371457600000.0,3052960700000.0,2265581000000.0,1646963500000.0,1757607100000.0
860,1942388200000.0,1603683500000.0,1690795000000.0,2680628200000.0,2371457600000.0,3119130300000.0,2265581000000.0,1668809400000.0,1757607100000.0
861,1942388200000.0,1603683500000.0,1712921900000.0,2710162400000.0,2398444000000.0,3119130300000.0,2265581000000.0,1712921900000.0,1735192000000.0
862,1895254300000.0,1603683500000.0,1712921900000.0,2710162400000.0,2453059700000.0,3052960700000.0,2239613400000.0,1757607100000.0,1735192000000.0
863,1871927200000.0,1603683500000.0,1712921900000.0,2710162400000.0,2480696200000.0,2956032500000.0,2188258300000.0,1757607100000.0,1780169300000.0
864,1825742400000.0,1625255400000.0,1735192000000.0,2564963000000.0,2480696200000.0,2739952400000.0,2137658600000.0,1757607100000.0,1735192000000.0
865,1712921900000.0,1582246000000.0,1757607100000.0,2536644000000.0,2425643300000.0,2680628200000.0,2188258300000.0,1757607100000.0,1735192000000.0
866,1668809400000.0,1625255400000.0,1735192000000.0,2508556300000.0,2425643300000.0,2622309500000.0,2188258300000.0,1668809400000.0,1735192000000.0
867,1625255400000.0,1646963500000.0,1735192000000.0,2480696200000.0,2371457600000.0,2593516700000.0,2188258300000.0,1668809400000.0,1712921900000.0
868,1668809400000.0,1625255400000.0,1757607100000.0,2480696200000.0,2291746200000.0,2536644000000.0,2112635000000.0,1603683500000.0,1712921900000.0
869,1646963500000.0,1477017000000.0,1735192000000.0,2453059700000.0,2291746200000.0,2536644000000.0,2112635000000.0,1603683500000.0,1712921900000.0
870,1646963500000.0,1477017000000.0,1735192000000.0,2425643300000.0,2265581000000.0,2480696200000.0,2087792300000.0,1603683500000.0,1690795000000.0
871,1646963500000.0,1477017000000.0,1646963500000.0,2239613400000.0,2239613400000.0,2371457600000.0,2087792300000.0,1603683500000.0,1668809400000.0
872,1582246000000.0,1415390700000.0,1560941000000.0,2188258300000.0,2239613400000.0,2318112000000.0,2038638200000.0,1603683500000.0,1668809400000.0
873,1560941000000.0,1518723300000.0,1497806900000.0,2162865300000.0,2239613400000.0,2318112000000.0,1966199500000.0,1603683500000.0,1603683500000.0
874,1518723300000.0,1560941000000.0,1497806900000.0,2162865300000.0,2188258300000.0,2291746200000.0,1918740500000.0,1646963500000.0,1582246000000.0
875,1518723300000.0,1560941000000.0,1497806900000.0,2162865300000.0,2162865300000.0,2265581000000.0,1918740500000.0,1625255400000.0,1582246000000.0
876,1518723300000.0,1582246000000.0,1603683500000.0,2112635000000.0,2188258300000.0,2239613400000.0,1895254300000.0,1497806900000.0,1560941000000.0
877,1539767300000.0,1582246000000.0,1712921900000.0,2014322200000.0,2188258300000.0,2137658600000.0,1895254300000.0,1456352000000.0,1539767300000.0
878,1560941000000.0,1518723300000.0,1668809400000.0,2014322200000.0,2213840000000.0,2087792300000.0,1895254300000.0,1456352000000.0,1539767300000.0
879,1582246000000.0,1477017000000.0,1625255400000.0,2087792300000.0,2188258300000.0,2014322200000.0,1871927200000.0,1456352000000.0,1497806900000.0
880,1582246000000.0,1477017000000.0,1582246000000.0,2112635000000.0,2162865300000.0,1966199500000.0,1895254300000.0,1435810300000.0,1456352000000.0
881,1560941000000.0,1354848700000.0,1582246000000.0,2063127400000.0,2112635000000.0,1918740500000.0,1895254300000.0,1415390700000.0,1456352000000.0
882,1560941000000.0,1334902300000.0,1560941000000.0,2063127400000.0,2112635000000.0,1871927200000.0,1895254300000.0,1415390700000.0,1415390700000.0
883,1539767300000.0,1334902300000.0,1477017000000.0,2038638200000.0,2112635000000.0,1871927200000.0,1871927200000.0,1395091200000.0,1415390700000.0
884,1539767300000.0,1334902300000.0,1582246000000.0,1966199500000.0,2112635000000.0,1871927200000.0,1895254300000.0,1395091200000.0,1435810300000.0
885,1539767300000.0,1334902300000.0,1435810300000.0,1966199500000.0,2112635000000.0,1895254300000.0,1825742400000.0,1435810300000.0,1497806900000.0
886,1539767300000.0,1334902300000.0,1415390700000.0,1966199500000.0,2112635000000.0,1895254300000.0,1825742400000.0,1456352000000.0,1456352000000.0
887,1518723300000.0,1354848700000.0,1354848700000.0,2063127400000.0,2063127400000.0,1895254300000.0,1825742400000.0,1435810300000.0,1497806900000.0
888,1518723300000.0,1374911100000.0,1334902300000.0,2137658600000.0,2038638200000.0,1895254300000.0,1825742400000.0,1415390700000.0,1456352000000.0
889,1518723300000.0,1415390700000.0,1315071000000.0,2162865300000.0,1990176500000.0,1848757500000.0,1757607100000.0,1415390700000.0,1456352000000.0
890,1497806900000.0,1395091200000.0,1236869400000.0,2188258300000.0,1990176500000.0,1825742400000.0,1690795000000.0,1315071000000.0,1435810300000.0
891,1456352000000.0,1435810300000.0,1236869400000.0,2162865300000.0,1990176500000.0,1825742400000.0,1668809400000.0,1275748000000.0,1539767300000.0
892,1456352000000.0,1415390700000.0,1315071000000.0,2112635000000.0,1990176500000.0,1825742400000.0,1712921900000.0,1236869400000.0,1539767300000.0
893,1497806900000.0,1395091200000.0,1275748000000.0,2038638200000.0,2038638200000.0,1825742400000.0,1848757500000.0,1236869400000.0,1646963500000.0
894,1497806900000.0,1354848700000.0,1315071000000.0,2014322200000.0,2063127400000.0,1825742400000.0,1990176500000.0,1217593600000.0,1646963500000.0
895,1518723300000.0,1334902300000.0,1315071000000.0,1966199500000.0,2063127400000.0,1918740500000.0,2038638200000.0,1179363000000.0,1625255400000.0
896,1518723300000.0,1315071000000.0,1315071000000.0,1966199500000.0,2137658600000.0,2014322200000.0,2038638200000.0,1198425200000.0,1582246000000.0
897,1560941000000.0,1334902300000.0,1315071000000.0,1942388200000.0,2213840000000.0,2038638200000.0,2038638200000.0,1217593600000.0,1560941000000.0
898,1582246000000.0,1334902300000.0,1354848700000.0,1918740500000.0,2239613400000.0,1966199500000.0,2014322200000.0,1236869400000.0,1539767300000.0
899,1603683500000.0,1334902300000.0,1334902300000.0,1918740500000.0,2265581000000.0,1942388200000.0,1966199500000.0,1315071000000.0,1539767300000.0
900,1603683500000.0,1315071000000.0,1334902300000.0,1966199500000.0,2239613400000.0,1895254300000.0,1942388200000.0,1374911100000.0,1560941000000.0
901,1646963500000.0,1295353200000.0,1315071000000.0,1990176500000.0,2213840000000.0,1825742400000.0,1848757500000.0,1315071000000.0,1603683500000.0
902,1625255400000.0,1275748000000.0,1295353200000.0,1990176500000.0,2188258300000.0,1802880400000.0,1848757500000.0,1315071000000.0,1582246000000.0
903,1668809400000.0,1275748000000.0,1275748000000.0,1871927200000.0,2087792300000.0,1802880400000.0,1871927200000.0,1315071000000.0,1560941000000.0
904,1735192000000.0,1275748000000.0,1275748000000.0,1780169300000.0,2014322200000.0,1848757500000.0,1918740500000.0,1315071000000.0,1477017000000.0
905,1780169300000.0,1295353200000.0,1256253800000.0,1757607100000.0,1990176500000.0,1802880400000.0,1895254300000.0,1295353200000.0,1374911100000.0
906,1780169300000.0,1354848700000.0,1236869400000.0,1735192000000.0,1942388200000.0,1712921900000.0,1942388200000.0,1275748000000.0,1374911100000.0
907,1757607100000.0,1354848700000.0,1217593600000.0,1780169300000.0,1895254300000.0,1646963500000.0,1918740500000.0,1256253800000.0,1354848700000.0
908,1690795000000.0,1334902300000.0,1236869400000.0,1780169300000.0,1895254300000.0,1539767300000.0,1895254300000.0,1217593600000.0,1334902300000.0
909,1625255400000.0,1315071000000.0,1217593600000.0,1757607100000.0,1895254300000.0,1435810300000.0,1848757500000.0,1179363000000.0,1256253800000.0
